Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,,
1076217170907020000,rt : cree and ojibwe language classes help urban students reclaim stolen heritage i wish she could hear me and i wish we coul...,cree,21-12-2018 20:45,21-12-2018 15:45,22-12-2018 02:15,0,0,0.109,0.614,0.276,0.5994,0,0,
1076221965835420000,rt : cree and ojibwe language classes help urban students reclaim stolen heritage i wish she could hear me and i wish we coul...,cree,21-12-2018 21:04,21-12-2018 16:04,22-12-2018 02:34,0,0,0.109,0.614,0.276,0.5994,0,0,
1076360846719180000,rt : the healthiest and most sustainable languages are cree inuktitut and ojibway with most of those speakers living in ontari...,cree,22-12-2018 06:16,22-12-2018 01:16,22-12-2018 11:46,0.5,0.5,0,1,0,0,0.5,0.5,
1076426280835230000,with our bodies we protect the land  x  acrylic on canvas protectors waterprotectors contemporaryart...,cree,22-12-2018 10:36,22-12-2018 05:36,22-12-2018 16:06,0,0,0,0.822,0.178,0.3818,0,0,
1076470614871790000,it recently dawned on me that despite living my whole life in canada it has taken me years to hear cree spoken...,cree,22-12-2018 13:32,22-12-2018 08:32,22-12-2018 19:02,0.1,0.325,0,1,0,0,0.1,0.325,
1076537863896840000,in cree omasinipihcikiw can refer to a painter a photographer or someone who captures something in the case...,cree,22-12-2018 18:00,22-12-2018 13:00,22-12-2018 23:30,0,0,0,1,0,0,0,0,
1076556239436420000,rt : in cree omasinipihcikiw can refer to a painter a photographer or someone who captures something in the case of the pi...,cree,22-12-2018 19:13,22-12-2018 14:13,23-12-2018 00:43,0,0,0,1,0,0,0,0,
1076566800064740000,wordoftheweek time! this week's word is nimosom which means my grandfather in cree wondering how to pronou...,cree,22-12-2018 19:55,22-12-2018 14:55,23-12-2018 01:25,0,0,0,1,0,0,0,0,
1076629983148130000,rt : wordoftheweek time! this week's word is nimosom which means my grandfather in cree wondering how to pronounce it? h...,cree,23-12-2018 00:06,22-12-2018 19:06,23-12-2018 05:36,0,0,0,1,0,0,0,0,
1076642049187860000,icymi: wordoftheweek time! this week's word is nimosom which means my grandfather in cree wondering how t...,cree,23-12-2018 00:54,22-12-2018 19:54,23-12-2018 06:24,0,0,0,1,0,0,0,0,
1076847476387270000,auction goes live today at pm est - christian morrisseau original painting acrylic on canvas circa first use...,cree,23-12-2018 14:30,23-12-2018 09:30,23-12-2018 20:00,0.190340909,0.395833333,0,0.874,0.126,0.3182,0.190340909,0.395833333,
1076847997504210000,rt : we are proud to support the plains cree and ojibwe language program in vancouver organized by the pacific association of first...,cree,23-12-2018 14:32,23-12-2018 09:32,23-12-2018 20:02,0.525,0.666666667,0,0.775,0.225,0.7003,0.525,0.666666667,
1076848158859150000,rt : dorothy eastman was beaten in residentialschool for speaking her indigenous language now she's teaching a new generation t...,cree,23-12-2018 14:33,23-12-2018 09:33,23-12-2018 20:03,0.136363636,0.454545455,0.141,0.859,0,-0.4215,0.136363636,0.454545455,
1076855037895360000,liquidation auction - bidonline now! christian morrisseau (-) original painting 'rabbit promise' x acryl...,cree,23-12-2018 15:00,23-12-2018 10:00,23-12-2018 20:30,0.1875,0.375,0,0.692,0.308,0.5983,0.1875,0.375,
1076864142353480000,check out nitecore ptac black  cree led tactical lumen flashlight cree via,cree,23-12-2018 15:36,23-12-2018 10:36,23-12-2018 21:06,-0.166666667,0.433333333,0,1,0,0,-0.166666667,0.433333333,
1076864443617680000,check out nitecore tm lumens cree xhp led rechargeable flashlight fl-nite-tm cree via,cree,23-12-2018 15:37,23-12-2018 10:37,23-12-2018 21:07,0,0,0,1,0,0,0,0,
1076864618763500000,check out nitecore pgt cree xp-l hi v led tactical compact flashlight lumens cree via,cree,23-12-2018 15:38,23-12-2018 10:38,23-12-2018 21:08,0,0,0,1,0,0,0,0,
1076871245440920000,interested in learning more about what it means to be a cree two-spirit member of the lgbtqs community? check ou...,cree,23-12-2018 16:04,23-12-2018 11:04,23-12-2018 21:34,0.375,0.5,0,0.87,0.13,0.4019,0.375,0.5,
1076871466983970000,james makokis--a cree two-spirit doctor in alberta--is earning praise from across the country and beyond for his u...,cree,23-12-2018 16:05,23-12-2018 11:05,23-12-2018 21:35,0,0,0,0.825,0.175,0.5574,0,0,
1076876459476530000,tired of seeing bad new today? here's a great read indigenous twospirit transhealth cree james makokis--a cree...,cree,23-12-2018 16:25,23-12-2018 11:25,23-12-2018 21:55,-0.040909091,0.64280303,0.272,0.553,0.174,-0.3182,-0.040909091,0.64280303,
1076993176190080000,rt : this is such an important interactive by these stories matter a cree doctor's caring approach for transgender p...,cree,24-12-2018 00:09,23-12-2018 19:09,24-12-2018 05:39,0.2,0.75,0,0.711,0.289,0.6249,0.2,0.75,
1076999964700690000,the exact definition for twospirit a term used by indigenous people varies from territory to territory for...,cree,24-12-2018 00:36,23-12-2018 19:36,24-12-2018 06:06,0.25,0.25,0,1,0,0,0.25,0.25,
